objectid;straatnaam;postcode6;postcode4;hsnr_laag;hsnr_hoog;hsnr_aant;buurtcode;buurtnaam;wijkcode;wijknaam;stadsdeelcode;stadsdeelnaam;x_rd;y_rd;longitude;latitude;geo_shape;geo_point_2d
3059;Lichtenberg;5655BG;5655;2.0;32.0;16.0;732;Hanevoet;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;159060.07025439;380766.0135;5.44556471;51.41600813;"{""coordinates"": [5.4455635388130785, 51.416007820394924], ""type"": ""Point""}";51.416007820394924, 5.4455635388130785
3060;Lichtenberg;5655BH;5655;34.0;62.0;16.0;732;Hanevoet;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158987.5438;380622.37518644;5.44452051;51.41471753;"{""coordinates"": [5.444519336881924, 51.41471721924682], ""type"": ""Point""}";51.41471721924682, 5.444519336881924
3063;Lichtstraat;5611XC;5611;94.0;184.0;46.0;113;Witte Dame;11;Wijk Centrum;1;Stadsdeel Centrum;160883.40184979;383341.14345;5.4718183;51.43913903;"{""coordinates"": [5.471817092864357, 51.4391387108534], ""type"": ""Point""}";51.4391387108534, 5.471817092864357
3068;Lichtstraat;5611XJ;5611;398.0;486.0;45.0;113;Witte Dame;11;Wijk Centrum;1;Stadsdeel Centrum;160895.79001214;383377.88245;5.47199708;51.43946914;"{""coordinates"": [5.4719958791140275, 51.43946881556588], ""type"": ""Point""}";51.43946881556588, 5.4719958791140275
3069;Lichtstraat;5611XK;5611;488.0;600.0;48.0;113;Witte Dame;11;Wijk Centrum;1;Stadsdeel Centrum;160957.66245911;383400.25595;5.47288734;51.4396696;"{""coordinates"": [5.472886140206595, 51.43966927163022], ""type"": ""Point""}";51.43966927163022, 5.472886140206595
3073;Liesbergstraat;5628EE;5628;2.0;38.0;19.0;531;Woenselse Heide;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160590.9284;388168.59110638;5.46768865;51.48253428;"{""coordinates"": [5.467687186039688, 51.482533915375065], ""type"": ""Point""}";51.482533915375065, 5.467687186039688
3076;Lijmbeekstraat;5612NA;5612;81.0;113.0;15.0;411;Limbeek-Noord;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160290.6143612;384484.7294;5.46330981;51.44942423;"{""coordinates"": [5.463308511626323, 51.44942390039957], ""type"": ""Point""}";51.44942390039957, 5.463308511626323
3078;Lijmbeekstraat;5612NC;5612;151.0;187.0;18.0;411;Limbeek-Noord;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160499.17025;384375.35717779;5.4663083;51.44843912;"{""coordinates"": [5.466307024365041, 51.44843879060907], ""type"": ""Point""}";51.44843879060907, 5.466307024365041
3080;Lijmbeekstraat;5612NE;5612;231.0;251.0;14.0;411;Limbeek-Noord;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160665.37869078;384134.905;5.46869539;51.44627613;"{""coordinates"": [5.468694132781097, 51.44627579889455], ""type"": ""Point""}";51.44627579889455, 5.468694132781097
3085;Lijsterbesstraat;5616LE;5616;1.0;155.0;115.0;612;Philipsdorp;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;160231.34066061;383849.37845;5.46244766;51.44371383;"{""coordinates"": [5.462446401447074, 51.443713503913095], ""type"": ""Point""}";51.443713503913095, 5.462446401447074
3088;Lili Bleekerstraat;5621DW;5621;1.0;11.0;11.0;421;Woensel-West;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;159725.21594611;385204.5529;5.45518588;51.45589952;"{""coordinates"": [5.455184509518693, 51.45589918064969], ""type"": ""Point""}";51.45589918064969, 5.455184509518693
3091;Limburglaan;5616EV;5616;153.0;211.0;30.0;713;Hagenkamp;71;Wijk Rozenknopje;7;Stadsdeel Gestel;159844.7601;382445.01550959;5.45686781;51.43109393;"{""coordinates"": [5.45686660139923, 51.43109361853929], ""type"": ""Point""}";51.43109361853929, 5.45686660139923
3094;Limousinlaan;5627KH;5627;1.0;27.0;25.0;522;Achtse Barrier-Gunterslaer;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159414.099;388565.79563217;5.4507519;51.48611509;"{""coordinates"": [5.450750375620498, 51.486114728119745], ""type"": ""Point""}";51.486114728119745, 5.450750375620498
3096;Lindenlaan;5616NM;5616;2.0;46.0;23.0;612;Philipsdorp;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;160052.812;383656.40860561;5.45987697;51.44198092;"{""coordinates"": [5.45987570496447, 51.441980595710106], ""type"": ""Point""}";51.441980595710106, 5.45987570496447
3099;Lisieuxhof;5627MG;5627;1.0;24.0;24.0;524;Achtse Barrier-Hoeven;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159447.1092;388865.51556808;5.45123095;51.48880891;"{""coordinates"": [5.451229427445499, 51.488808542071574], ""type"": ""Point""}";51.488808542071574, 5.451229427445499
3105;Liviuslaan;5624JE;5624;49.0;89.0;21.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159894.5288;386647.80186823;5.45764201;51.46887094;"{""coordinates"": [5.457640571833993, 51.46887058816995], ""type"": ""Point""}";51.46887058816995, 5.457640571833993
3106;Liviuslaan;5624JG;5624;2.0;52.0;29.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159816.99455;386803.47760583;5.45652829;51.47027092;"{""coordinates"": [5.456526842222044, 51.47027057190294], ""type"": ""Point""}";51.47027057190294, 5.456526842222044
3115;Locomotiefstraat;5641TR;5641;1.0;33.0;21.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;163947.23288505;383981.35715;5.5158997;51.44485335;"{""coordinates"": [5.515898633394792, 51.444853006010675], ""type"": ""Point""}";51.444853006010675, 5.515898633394792
3116;Locomotiefstraat;5641TS;5641;35.0;67.0;16.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;163834.78372269;383948.50945;5.51428139;51.44455987;"{""coordinates"": [5.514280316614604, 51.44455952550705], ""type"": ""Point""}";51.44455952550705, 5.514280316614604
3117;Locomotiefstraat;5641TT;5641;2.0;82.0;41.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;163875.61723536;383997.6364;5.51486998;51.44500081;"{""coordinates"": [5.514868907396121, 51.44500046753101], ""type"": ""Point""}";51.44500046753101, 5.514868907396121
3122;Lodewijk Napoleonlaan;5616BB;5616;2.0;42.0;35.0;611;Eliasterrein, Vonderkwartier;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;160588.14415;383236.71676406;5.46757013;51.43820339;"{""coordinates"": [5.4675689172685065, 51.438203064606384], ""type"": ""Point""}";51.438203064606384, 5.4675689172685065
3125;Loeffstraat;5652PK;5652;25.0;43.0;10.0;623;Lievendaal;62;Wijk Halve Maan;6;Stadsdeel Strijp;158310.25335;383569.2512232;5.43481243;51.44121045;"{""coordinates"": [5.434811106918523, 51.44121013219117], ""type"": ""Point""}";51.44121013219117, 5.434811106918523
3126;Loeffstraat;5652PL;5652;2.0;32.0;16.0;623;Lievendaal;62;Wijk Halve Maan;6;Stadsdeel Strijp;158284.3676;383537.34982148;5.43443982;51.44092385;"{""coordinates"": [5.434438493036465, 51.44092353326952], ""type"": ""Point""}";51.44092353326952, 5.434438493036465
3129;Lohengrinlaan;5625EK;5625;1.0;31.0;21.0;513;Jagershoef;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;160605.89225;386991.02528682;5.46788526;51.47194941;"{""coordinates"": [5.467883850862618, 51.47194905319961], ""type"": ""Point""}";51.47194905319961, 5.467883850862618
3132;Loirelaan;5627WJ;5627;1.0;14.0;14.0;523;Achtse Barrier-Spaaihoef;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158150.01283177;388720.5757;5.43255395;51.48751487;"{""coordinates"": [5.432552390973917, 51.487514519563284], ""type"": ""Point""}";51.487514519563284, 5.432552390973917
3138;Looierstraat;5612BR;5612;1.0;20.0;15.0;413;Gildebuurt;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;161179.84547514;384682.5736;5.47610543;51.45119352;"{""coordinates"": [5.476104168048462, 51.45119318450499], ""type"": ""Point""}";51.45119318450499, 5.476104168048462
3139;Loondermolen;5612ME;5612;2.0;22.0;11.0;414;Woenselse Watermolen;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;161375.29561967;384491.2315;5.47891374;51.44947143;"{""coordinates"": [5.47891250094184, 51.44947109623138], ""type"": ""Point""}";51.44947109623138, 5.47891250094184
3140;Loondermolen;5612MG;5612;24.0;58.0;18.0;414;Woenselse Watermolen;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;161519.62305541;384576.6986;5.48099157;51.45023801;"{""coordinates"": [5.480990331424527, 51.45023767612666], ""type"": ""Point""}";51.45023767612666, 5.480990331424527
3143;Loostraat;5641JR;5641;1.0;11.0;11.0;335;'t Hofke;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164893.14359569;384790.009;5.52952857;51.45210621;"{""coordinates"": [5.529527511765991, 51.45210585782215], ""type"": ""Point""}";51.45210585782215, 5.529527511765991
3144;Loostraat;5641JS;5641;6.0;22.0;14.0;335;'t Hofke;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164907.90228869;384476.54225;5.52973206;51.44928831;"{""coordinates"": [5.52973102543992, 51.449287960129325], ""type"": ""Point""}";51.449287960129325, 5.52973102543992
3148;Lorentzstraat;5621ES;5621;2.0;34.0;17.0;421;Woensel-West;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;159845.16195325;385413.06495;5.45691449;51.45777274;"{""coordinates"": [5.456913123624527, 51.45777240181684], ""type"": ""Point""}";51.45777240181684, 5.456913123624527
3157;Louis Armstronglaan;5629RA;5629;2.0;15.0;9.0;534;Blixembosch-Oost;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160700.1465163;389334.9122;5.46927991;51.49301683;"{""coordinates"": [5.469278429362134, 51.49301645119715], ""type"": ""Point""}";51.49301645119715, 5.469278429362134
3165;Luchthavenweg;5657EB;5657;10.0;54.0;16.0;637;Flight Forum;63;Wijk Meerhoven;6;Stadsdeel Strijp;155564.90178611;385175.22325;5.39532854;51.45565549;"{""coordinates"": [5.395327119500801, 51.455655202281115], ""type"": ""Point""}";51.455655202281115, 5.395327119500801
3171;Luipaardstraat;5645CN;5645;1.0;51.0;26.0;234;Tivoli;23;Wijk Putten;2;Stadsdeel Stratum;163281.57525;381383.21876809;5.50626366;51.42150974;"{""coordinates"": [5.506262664302385, 51.42150942100952], ""type"": ""Point""}";51.42150942100952, 5.506262664302385
3173;Luisa Miller;5629MG;5629;1.0;9.0;5.0;534;Blixembosch-Oost;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161186.6562111;388835.4696;5.47627655;51.48852238;"{""coordinates"": [5.4762751078355585, 51.48852199791471], ""type"": ""Point""}";51.48852199791471, 5.4762751078355585
3175;Lupinestraat;5614GL;5614;1.0;55.0;29.0;215;Joriskwartier;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162342.5495;381858.59945724;5.49277338;51.4257958;"{""coordinates"": [5.492772321625749, 51.42579548387517], ""type"": ""Point""}";51.42579548387517, 5.492772321625749
3176;Lupinestraat;5614GM;5614;4.0;18.0;9.0;215;Joriskwartier;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162317.2184;381887.98366838;5.49240977;51.42606025;"{""coordinates"": [5.492408714996495, 51.426059938262824], ""type"": ""Point""}";51.426059938262824, 5.492408714996495
3178;Luxemburglaan;5625NB;5625;37.0;79.0;22.0;514;'t Hool;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161352.5111;387067.31165611;5.47863253;51.47262719;"{""coordinates"": [5.478631160073635, 51.472626822232186], ""type"": ""Point""}";51.472626822232186, 5.478631160073635
3181;Luytelaer;5632BE;5632;1.0;39.0;20.0;542;Luytelaer;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162637.1841;386717.41240888;5.49711516;51.46946609;"{""coordinates"": [5.497113882247531, 51.46946572487015], ""type"": ""Point""}";51.46946572487015, 5.497113882247531
3188;Maansteen;5629HM;5629;1.0;25.0;13.0;533;Blixembosch-West;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160561.80495;388504.67477134;5.46727471;51.48555551;"{""coordinates"": [5.467273240051221, 51.48555513874235], ""type"": ""Point""}";51.48555513874235, 5.467273240051221
3189;Maansteen;5629HN;5629;2.0;36.0;17.0;533;Blixembosch-West;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160571.604;388409.77789667;5.46741428;51.48470242;"{""coordinates"": [5.467412812720779, 51.484702047941], ""type"": ""Point""}";51.484702047941, 5.467412812720779
3203;Madeliefstraat;5643HS;5643;2.0;36.0;18.0;237;Kruidenbuurt;23;Wijk Putten;2;Stadsdeel Stratum;162974.1212;381045.64398369;5.50183581;51.41847982;"{""coordinates"": [5.501834811143693, 51.41847950939965], ""type"": ""Point""}";51.41847950939965, 5.501834811143693
3206;Madernolaan;5624KT;5624;2.0;26.0;13.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;160036.44935;386499.63984809;5.45968237;51.46753791;"{""coordinates"": [5.459680949793717, 51.46753755724287], ""type"": ""Point""}";51.46753755724287, 5.459680949793717
3210;Magnoliastraat;5615BH;5615;2.0;30.0;16.0;216;Bloemenplein;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161994.5531;381848.17325561;5.48776962;51.42570651;"{""coordinates"": [5.487768548010986, 51.42570619549517], ""type"": ""Point""}";51.42570619549517, 5.487768548010986
3211;Mahatma Gandhilaan;5653ML;5653;2.0;32.0;18.0;731;Genderbeemd;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158909.55498153;381977.53385;5.44341451;51.42689917;"{""coordinates"": [5.443413281475246, 51.4268988572166], ""type"": ""Point""}";51.4268988572166, 5.443413281475246
3214;Mainelaan;5627VG;5627;56.0;148.0;43.0;523;Achtse Barrier-Spaaihoef;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158235.29521419;388548.397;5.43378023;51.48596673;"{""coordinates"": [5.433778673228793, 51.485966380524616], ""type"": ""Point""}";51.485966380524616, 5.433778673228793
3215;Mainelaan;5627VH;5627;1.0;59.0;30.0;523;Achtse Barrier-Spaaihoef;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158405.30825;388475.48153812;5.43622723;51.48531031;"{""coordinates"": [5.436225678889759, 51.48530996140754], ""type"": ""Point""}";51.48530996140754, 5.436225678889759
3217;Mainelaan;5627VN;5627;127.0;181.0;28.0;523;Achtse Barrier-Spaaihoef;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158338.1469;388649.89067486;5.43526197;51.48687842;"{""coordinates"": [5.4352604153364386, 51.4868780674932], ""type"": ""Point""}";51.4868780674932, 5.4352604153364386
3225;Mantualaan;5632RA;5632;1.0;7.0;4.0;544;Heesterakker;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162723.32695129;388181.80645;5.49838712;51.48262783;"{""coordinates"": [5.49838578802762, 51.48262744802378], ""type"": ""Point""}";51.48262744802378, 5.49838578802762
3237;Marconilaan;5621AB;5621;32.0;74.0;36.0;421;Woensel-West;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;159966.18311915;384630.07905;5.45864471;51.45073369;"{""coordinates"": [5.458643393218759, 51.45073335786922], ""type"": ""Point""}";51.45073335786922, 5.458643393218759
3238;Margrietstraat;5643HE;5643;1.0;35.0;19.0;237;Kruidenbuurt;23;Wijk Putten;2;Stadsdeel Stratum;162891.5856;381018.46961663;5.50064868;51.41823672;"{""coordinates"": [5.50064768043579, 51.41823641006629], ""type"": ""Point""}";51.41823641006629, 5.50064768043579
3244;Maria Stuartstraat;5616AM;5616;2.0;34.0;20.0;611;Eliasterrein, Vonderkwartier;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;160702.68058185;382899.47775;5.46921193;51.43517091;"{""coordinates"": [5.469210746403486, 51.435170587946374], ""type"": ""Point""}";51.435170587946374, 5.469210746403486
3249;Maria van Oosterwijckstraat;5613MX;5613;1.0;33.0;26.0;211;Irisbuurt;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162793.95398054;382642.20515;5.49928109;51.43283331;"{""coordinates"": [5.499280024147495, 51.432832984104934], ""type"": ""Point""}";51.432832984104934, 5.499280024147495
3254;Marius Bauerstraat;5645JX;5645;1.0;16.0;10.0;230;Puttense Dreef;23;Wijk Putten;2;Stadsdeel Stratum;163806.23204531;381736.2503;5.51381537;51.42467507;"{""coordinates"": [5.513814386998752, 51.4246747444843], ""type"": ""Point""}";51.4246747444843, 5.513814386998752
3257;Markiezaatpad;5628BR;5628;1.0;7.0;4.0;531;Woenselse Heide;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;159949.9018;387568.41677053;5.4584519;51.47714554;"{""coordinates"": [5.458450431068393, 51.47714518092752], ""type"": ""Point""}";51.47714518092752, 5.458450431068393
3261;Marnestraat;5627EK;5627;2.0;2.0;1.0;524;Achtse Barrier-Hoeven;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158694.78135;388776.74686894;5.44039794;51.48801645;"{""coordinates"": [5.4403963924712055, 51.488016093797604], ""type"": ""Point""}";51.488016093797604, 5.4403963924712055
3263;Marseillelaan;5627GK;5627;45.0;97.0;27.0;522;Achtse Barrier-Gunterslaer;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159021.03055;387967.78785283;5.44508594;51.48074276;"{""coordinates"": [5.4450844226458015, 51.48074240718475], ""type"": ""Point""}";51.48074240718475, 5.4450844226458015
3266;Marten Frans Elkerboutlaan;5626GG;5626;1.0;32.0;29.0;521;Kerkdorp Acht;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158646.3416;387277.00086888;5.43968491;51.47453608;"{""coordinates"": [5.439683404086777, 51.474535731225274], ""type"": ""Point""}";51.474535731225274, 5.439683404086777
3272;Martin Luther Kingstraat;5653MG;5653;2.0;48.0;24.0;731;Genderbeemd;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;159073.73835;381977.2417069;5.44577522;51.42689537;"{""coordinates"": [5.445773999012958, 51.4268950652032], ""type"": ""Point""}";51.4268950652032, 5.445773999012958
3274;Maskerdooshof;5651HN;5651;1.0;11.0;10.0;625;Zwaanstraat;62;Wijk Halve Maan;6;Stadsdeel Strijp;159051.26175;384716.92345662;5.44548362;51.45152164;"{""coordinates"": [5.445482252163529, 51.45152131275704], ""type"": ""Point""}";51.45152131275704, 5.445482252163529
3275;Massenetstraat;5654SP;5654;1.0;14.0;13.0;722;Blaarthem;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159977.86756439;381730.72245;5.45877177;51.42467222;"{""coordinates"": [5.458770600358934, 51.424671911120186], ""type"": ""Point""}";51.424671911120186, 5.458770600358934
3276;Mathijsenlaan;5644JH;5644;1.0;23.0;21.0;225;Eikenburg;22;Wijk Kortonjo;2;Stadsdeel Stratum;162157.0411;380680.34342846;5.49008217;51.41520723;"{""coordinates"": [5.4900811397444365, 51.41520691589788], ""type"": ""Point""}";51.41520691589788, 5.4900811397444365
3277;Mathijsenlaan;5644JJ;5644;25.0;45.0;20.0;225;Eikenburg;22;Wijk Kortonjo;2;Stadsdeel Stratum;162147.01785;380599.90566144;5.48993645;51.41448432;"{""coordinates"": [5.489935426901207, 51.41448401438409], ""type"": ""Point""}";51.41448401438409, 5.489935426901207
3284;Mathys de Layenslaan;5622BN;5622;2.0;28.0;14.0;422;Kronehoef;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160400.79370535;385106.86115;5.46490437;51.45501532;"{""coordinates"": [5.46490303825854, 51.4550149785287], ""type"": ""Point""}";51.4550149785287, 5.46490303825854
3285;Mathys de Layenslaan;5622BP;5622;30.0;58.0;15.0;422;Kronehoef;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160197.93342931;385245.28505;5.46198778;51.45626147;"{""coordinates"": [5.4619864367595286, 51.45626113496514], ""type"": ""Point""}";51.45626113496514, 5.4619864367595286
3287;Matterhorn;5624NR;5624;3.0;59.0;26.0;511;Driehoeksbos;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159305.741;386839.63200852;5.44917066;51.47060005;"{""coordinates"": [5.44916918874984, 51.470599703617474], ""type"": ""Point""}";51.470599703617474, 5.44916918874984
3288;Maurits Lijnslagerstraat;5625BJ;5625;1.0;23.0;12.0;513;Jagershoef;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;160744.46724117;386624.97585;5.46987375;51.46865772;"{""coordinates"": [5.469872361050211, 51.46865736723716], ""type"": ""Point""}";51.46865736723716, 5.469872361050211
3289;Maurits Lijnslagerstraat;5625BK;5625;2.0;52.0;26.0;513;Jagershoef;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;160621.9537;386586.04289217;5.46810995;51.46830901;"{""coordinates"": [5.46810855510961, 51.468308651078466], ""type"": ""Point""}";51.468308651078466, 5.46810855510961
3290;Maurits Lijnslagerstraat;5625BL;5625;56.0;100.0;23.0;513;Jagershoef;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;160640.68207501;386545.03195;5.46837882;51.46794019;"{""coordinates"": [5.468377430903808, 51.467939831123076], ""type"": ""Point""}";51.467939831123076, 5.468377430903808
3292;Maurits Lijnslagerstraat;5625BN;5625;150.0;196.0;24.0;513;Jagershoef;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;160775.1419;386585.15776537;5.47031456;51.4682995;"{""coordinates"": [5.4703131710064286, 51.4682991422871], ""type"": ""Point""}";51.4682991422871, 5.4703131710064286
3293;Maurits Lijnslagerstraat;5625BP;5625;200.0;244.0;23.0;513;Jagershoef;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;160751.6589;386546.26098289;5.46997596;51.46795011;"{""coordinates"": [5.469974576896579, 51.46794975362722], ""type"": ""Point""}";51.46794975362722, 5.469974576896579
3297;Mauritsstraat;5616AA;5616;8.0;30.0;20.0;611;Eliasterrein, Vonderkwartier;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;160704.35795;383064.93396645;5.46923874;51.43665812;"{""coordinates"": [5.469237543401845, 51.43665780088529], ""type"": ""Point""}";51.43665780088529, 5.469237543401845
3301;Maximiliaanstraat;5616EP;5616;1.0;29.0;19.0;713;Hagenkamp;71;Wijk Rozenknopje;7;Stadsdeel Gestel;160090.41687021;382409.5683;5.4603998;51.43077314;"{""coordinates"": [5.460398608055846, 51.430772826544114], ""type"": ""Point""}";51.430772826544114, 5.460398608055846
3304;Mechelenlaan;5628VG;5628;4.0;64.0;43.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161644.83083616;388025.8657;5.48285802;51.48123991;"{""coordinates"": [5.48285662024792, 51.48123953532691], ""type"": ""Point""}";51.48123953532691, 5.48285662024792
